ACCEL
0	-157	494	-827	
0	-157	494	-828	
0	-157	496	-827	
0	-155	491	-827	
0	-156	494	-828	
0	-154	495	-829	
0	-155	492	-827	
0	-153	494	-830	
0	-153	494	-827	
0	-155	494	-828	
0	-152	494	-827	
0	-156	495	-827	
0	-155	493	-831	
0	-155	490	-829	
0	-153	496	-827	
0	-151	493	-827	
0	-154	494	-828	
0	-151	495	-829	
0	-151	491	-829	
0	-149	490	-829	
0	-151	492	-830	
0	-152	489	-831	
0	-149	499	-827	
0	-150	492	-830	
0	-152	496	-829	
0	-151	497	-828	
0	-147	495	-829	
0	-149	495	-831	
0	-147	496	-829	
0	-147	493	-831	
0	-149	495	-830	
0	-151	488	-830	
0	-143	495	-830	
0	-149	490	-830	
0	-148	491	-830	
0	-145	492	-831	
0	-144	492	-832	
0	-147	492	-832	
0	-147	492	-831	
0	-146	490	-832	
0	-146	491	-831	
0	-146	488	-832	
0	-145	492	-830	
0	-145	489	-834	
0	-145	490	-832	
0	-142	489	-833	
0	-143	491	-832	
0	-145	490	-831	
4	-190	482	-861	
0	-156	472	-829	
0	-150	457	-844	
0	-160	503	-813	
0	-189	453	-818	
0	-159	498	-847	
0	-176	470	-808	
0	-136	513	-835	
0	-147	487	-800	
0	-149	495	-838	
0	-145	490	-823	
0	-221	463	-849	
0	-174	468	-841	
0	-216	454	-828	
0	-164	488	-856	
0	-175	439	-809	
11	-117	515	-863	
0	-138	479	-806	
0	-145	514	-836	
0	-146	478	-826	
0	-194	475	-847	
0	-162	463	-834	
0	-216	458	-834	
20	-148	523	-864	
0	-184	425	-830	
37	-90	565	-865	
0	-178	408	-816	
31	-71	583	-848	
0	-166	424	-822	
0	-79	531	-818	
0	-153	431	-801	
0	-199	365	-826	
40	-53	576	-865	
0	-180	430	-833	
0	-106	520	-830	
0	-93	471	-854	
0	-87	520	-839	
0	-114	485	-852	
0	-105	474	-848	
0	-120	488	-849	
0	-120	458	-842	
0	-110	485	-820	
0	-113	431	-856	
0	-62	516	-835	
0	-96	495	-846	
0	-75	499	-844	
0	-99	485	-849	
0	-66	471	-869	
0	-24	533	-815	
0	-98	391	-880	
0	-40	477	-841	
0	2	490	-835	
0	3	443	-861	
0	-37	425	-881	
0	-6	466	-851	
0	-22	442	-867	
0	-18	443	-871	
0	-15	465	-855	
0	-17	447	-873	
0	-60	466	-857	
0	-14	433	-888	
0	-31	463	-864	
0	-24	456	-878	
0	-32	468	-861	
0	-29	462	-864	
0	-18	432	-867	
0	-27	471	-851	
0	-58	430	-857	
0	-19	486	-846	
0	15	451	-861	
0	-34	490	-832	
0	-1	467	-880	
0	9	484	-861	
0	-32	473	-859	
0	-12	475	-847	
0	-50	451	-842	
0	14	426	-860	
0	-38	479	-839	
0	-61	444	-856	
0	-39	487	-832	
0	-11	440	-870	
0	48	491	-859	
0	-33	474	-856	
0	-48	470	-843	
0	-59	481	-842	
0	-48	415	-879	
0	10	467	-858	
0	-43	432	-880	
0	-45	504	-819	
0	-43	452	-872	
0	7	512	-852	
0	-75	480	-825	
0	-8	500	-842	
0	-54	439	-859	
0	11	493	-855	
0	-67	460	-849	
0	-65	504	-826	
0	-54	457	-864	
3	-79	486	-874	
3	-40	500	-869	
0	-7	465	-863	
0	-54	494	-827	
0	-50	490	-845	
0	28	543	-830	
0	-130	424	-848	
0	-48	484	-813	
0	-61	453	-879	
0	-65	523	-817	
4	-93	493	-870	
0	-17	465	-843	
15	72	542	-856	
0	-49	445	-827	
0	69	576	-789	
0	-72	391	-853	
15	53	552	-851	
0	-122	440	-836	
0	-44	517	-815	
69	-73	500	-943	
0	-122	508	-834	
0	-22	542	-804	
12	-21	510	-874	
0	-83	445	-860	
0	-69	511	-855	
0	-87	485	-834	
0	-91	469	-818	
35	52	563	-867	
0	-64	508	-801	
0	54	540	-816	
0	-33	448	-858	
0	-1	527	-793	
0	-21	443	-862	
0	4	536	-807	
0	-27	490	-833	
0	23	507	-832	
0	-54	482	-841	
0	-61	489	-820	
0	70	535	-840	
0	-48	475	-810	
0	7	524	-833	
0	-60	454	-842	
0	-8	542	-775	
28	-109	473	-907	
0	-30	511	-825	
0	12	503	-845	
0	-55	504	-824	
22	70	584	-837	
0	-73	447	-845	
0	53	538	-840	
0	-71	471	-835	
0	-5	530	-803	
0	-133	430	-860	
19	80	556	-851	
0	-23	473	-829	
0	71	569	-799	
0	-111	435	-865	
0	0	523	-834	
2	-44	482	-878	
0	-42	509	-813	
0	-58	468	-874	
0	29	563	-827	
0	-150	434	-887	
58	-5	589	-879	
37	-26	530	-891	
0	-45	512	-829	
0	54	547	-835	
0	-53	457	-797	
0	59	588	-794	
0	-20	499	-837	
0	-43	480	-861	
0	-4	523	-825	
0	-10	520	-831	
0	-49	451	-835	
0	-48	479	-862	
0	-36	502	-820	
0	-140	460	-836	
24	-28	563	-855	
0	-137	419	-851	
87	61	596	-908	
0	-72	453	-762	
25	-20	547	-867	
0	-3	488	-749	
0	-85	501	-835	
0	-32	458	-800	
0	-186	466	-825	
31	-70	500	-900	
0	-136	444	-804	
90	5	592	-916	
0	-132	373	-836	
127	84	672	-901	
0	-83	423	-787	
11	50	582	-826	
0	-43	455	-801	
0	-94	513	-839	
0	-56	485	-804	
0	-165	445	-837	
56	5	591	-876	
0	-163	393	-832	
97	79	620	-902	
0	-148	397	-841	
64	40	635	-853	
0	-80	475	-793	
18	53	567	-844	
0	-45	471	-801	
0	-10	559	-820	
0	-73	483	-803	
0	-82	502	-830	
0	-52	505	-837	
0	-117	465	-839	
28	-50	535	-877	
0	-134	442	-832	
60	-15	581	-887	
0	58	545	-827	
0	0	468	-845	
0	-4	493	-868	
0	-25	458	-858	
0	-115	442	-846	
4	-10	512	-864	
0	-100	408	-866	
36	99	559	-867	
0	-86	416	-825	
0	-69	455	-837	
11	43	521	-866	
98	-42	540	-956	
0	-77	433	-799	
0	-20	474	-835	
0	-84	439	-778	
49	304	609	-799	
0	3	347	-763	
0	155	603	-754	
0	-78	358	-822	
0	48	561	-759	
0	-32	421	-850	
0	20	468	-853	
0	-24	483	-847	
0	-27	484	-841	
0	-17	463	-839	
0	-8	487	-859	
0	-43	458	-865	
0	-68	476	-841	
0	-55	482	-874	
0	-58	463	-830	
17	-22	503	-884	
0	-72	437	-829	
41	62	572	-868	
0	-68	424	-822	
15	91	562	-841	
0	-68	431	-822	
4	35	533	-851	
0	-23	434	-846	
0	5	498	-846	
0	1	486	-845	
0	-7	488	-842	
0	5	475	-854	
0	3	481	-842	
0	-2	492	-847	
0	0	484	-846	
0	12	474	-841	
0	-6	463	-864	
0	-37	497	-850	
0	-32	464	-852	
0	-26	473	-873	
0	-5	490	-861	
0	-3	496	-833	
0	2	522	-828	
0	-3	469	-859	
0	5	460	-872	
0	60	457	-853	
0	12	494	-826	
0	-26	476	-847	
0	6	500	-837	
0	69	529	-823	
0	27	476	-849	
0	37	490	-845	
0	12	506	-833	
0	31	485	-844	
0	34	507	-833	
0	17	500	-840	
0	80	476	-847	
0	71	471	-853	
0	-26	489	-786	
0	10	624	-778	
29	61	690	-761	
0	23	512	-794	
0	-8	633	-749	
0	22	649	-743	
0	60	576	-776	
0	12	562	-815	
0	29	653	-758	
0	4	328	-835	
0	37	508	-819	
0	6	628	-765	
0	21	510	-830	
0	42	537	-821	
0	34	513	-823	
0	24	500	-823	
0	20	561	-819	
0	59	539	-818	
0	13	490	-831	
0	13	502	-840	
0	28	447	-844	
0	39	473	-851	
0	62	499	-845	
0	91	458	-848	
0	45	406	-804	
0	-52	400	-839	
0	-1	402	-831	
0	96	455	-871	
0	53	484	-843	
0	70	521	-801	
2	44	580	-816	
0	28	569	-809	
0	2	585	-792	
0	30	572	-787	
0	24	594	-781	
0	-28	614	-761	
0	-15	615	-763	
0	-8	615	-753	
0	-22	640	-745	
0	-24	629	-742	
0	-35	628	-743	
0	-15	647	-740	
0	-31	645	-742	
0	-40	627	-743	
0	-33	637	-739	
0	-35	630	-747	
0	-31	633	-744	
0	-30	629	-747	
0	-34	622	-755	
0	-39	621	-751	
0	-23	626	-743	
0	-33	618	-751	
0	-26	614	-758	
0	-23	612	-755	
0	-24	603	-768	
0	-17	615	-752	
0	-22	599	-758	
0	0	611	-754	
0	-28	608	-765	
0	-22	610	-763	
0	-24	614	-762	
0	-18	613	-763	
0	-30	613	-759	
0	-30	612	-764	
0	-22	605	-761	
0	-21	601	-767	
0	-25	606	-767	
0	-25	612	-768	
0	-26	605	-762	
0	-14	598	-770	
0	-25	605	-767	
0	-19	602	-770	
0	-19	598	-770	
0	-23	603	-769	
0	-19	599	-769	
0	-22	596	-774	
0	-23	600	-768	
0	-19	592	-776	
0	-25	597	-773	
0	-24	591	-780	
0	-18	584	-776	
0	-21	596	-770	
0	-26	586	-784	
0	-18	601	-768	
0	-20	593	-778	
0	-17	598	-775	
0	-21	590	-784	
0	-34	567	-789	
0	42	622	-748	
0	0	556	-826	
0	54	571	-792	
0	9	563	-812	
0	108	502	-789	
0	93	401	-853	
16	100	505	-876	
0	122	430	-838	
58	62	471	-946	
0	85	395	-877	
0	64	441	-885	
0	93	421	-862	
0	86	418	-880	
0	88	433	-877	
0	83	417	-877	
0	88	419	-876	
0	83	425	-874	
0	75	420	-882	
0	80	432	-872	
0	75	425	-876	
0	70	429	-872	
0	77	439	-875	
0	67	427	-864	
0	80	444	-875	
0	72	420	-879	
0	79	438	-863	
0	70	436	-865	
0	88	435	-861	
0	71	443	-865	
0	60	467	-870	
0	73	419	-877	
0	76	414	-874	
0	77	412	-860	
0	63	467	-850	
0	77	437	-866	
0	76	409	-883	
0	75	437	-872	
0	74	433	-870	
0	71	423	-870	
0	73	430	-867	
0	76	424	-872	
0	81	422	-869	
0	70	427	-877	
0	77	429	-878	
0	76	424	-874	
0	77	438	-874	
0	72	414	-883	
0	73	424	-871	
0	77	425	-882	
0	68	423	-892	
0	78	439	-876	
0	79	415	-877	
0	81	437	-875	
0	72	411	-875	
0	78	435	-869	
0	68	419	-874	
0	84	424	-878	
0	75	433	-881	
0	79	432	-870	
0	80	416	-874	
0	76	430	-870	
0	77	415	-879	
0	80	425	-875	
0	78	425	-872	
0	73	420	-877	
0	78	424	-872	
0	72	425	-876	
0	77	425	-874	
0	76	426	-873	
0	77	426	-876	
0	73	423	-880	
0	80	425	-875	
0	73	419	-877	
0	78	428	-875	
0	76	418	-878	
0	77	427	-872	
0	77	423	-876	
0	78	422	-874	
0	76	421	-875	
0	70	423	-874	
0	77	425	-880	
0	83	424	-877	
0	73	426	-876	
0	72	424	-875	
0	82	421	-888	
0	76	421	-878	
0	70	410	-872	
0	70	428	-886	
0	61	416	-872	
0	48	423	-877	
0	55	416	-881	
0	43	425	-871	
0	24	425	-863	
0	104	450	-878	
0	55	405	-863	
0	62	437	-873	
0	60	426	-869	
0	65	419	-874	
0	68	425	-872	
0	44	439	-874	
0	75	420	-882	
0	68	425	-896	
0	44	420	-849	
3	68	445	-897	
0	57	419	-864	
0	75	415	-892	
16	61	445	-912	
0	48	397	-820	
0	92	435	-873	
0	30	423	-852	
0	95	423	-868	
0	18	435	-868	
0	61	439	-873	
0	48	400	-865	
9	64	466	-893	
0	35	396	-862	
0	73	428	-871	
4	63	449	-896	
0	64	397	-858	
0	56	424	-876	
0	58	447	-893	
0	66	405	-851	
0	36	433	-880	
0	56	433	-864	
0	49	411	-854	
3	54	450	-895	
0	25	417	-863	
0	43	422	-858	
34	57	454	-928	
0	64	425	-856	
6	96	421	-909	
6	12	431	-910	
0	93	433	-883	
0	49	413	-882	
0	74	432	-850	
0	21	418	-862	
0	37	425	-864	
7	42	433	-909	
0	68	420	-857	
0	8	424	-859	
0	111	435	-892	
0	50	413	-897	
0	36	423	-843	
6	77	437	-903	
0	74	425	-893	
0	1	436	-837	
0	57	427	-866	
15	65	428	-919	
0	43	439	-845	
0	69	416	-884	
0	46	447	-881	
0	63	427	-872	
0	54	435	-883	
0	53	435	-872	
0	55	433	-873	
0	52	432	-874	
0	55	436	-872	
0	55	433	-872	
0	54	431	-874	
0	55	435	-869	
0	50	428	-876	
0	63	436	-875	
0	46	428	-875	
0	56	437	-871	
0	57	432	-872	
0	54	433	-872	
0	54	434	-873	
0	54	436	-876	
0	57	432	-874	
0	55	434	-870	
0	50	430	-874	
0	55	435	-873	
0	56	430	-873	
0	57	431	-870	
0	49	443	-881	
0	71	428	-876	
0	55	448	-873	
0	48	428	-870	
0	60	424	-874	
0	58	432	-878	
0	51	430	-874	
0	54	439	-864	
0	51	433	-874	
0	54	435	-868	
0	64	449	-868	
0	49	431	-872	
0	58	444	-872	
0	48	433	-871	
0	58	429	-872	
0	60	433	-872	
0	52	427	-880	
0	43	450	-872	
0	42	462	-852	
0	33	444	-864	
0	32	468	-863	
0	34	487	-845	
0	29	496	-844	
0	27	487	-849	
0	30	477	-850	
0	34	484	-845	
0	25	478	-849	
0	27	484	-848	
0	31	476	-852	
0	27	482	-849	
0	52	454	-855	
0	22	475	-860	
0	34	475	-851	
0	42	467	-855	
0	107	493	-841	
0	12	404	-889	
5	-30	443	-902	
0	-4	438	-858	
0	2	513	-837	
0	-27	497	-827	
0	-88	466	-849	
0	-76	495	-835	
0	-33	545	-832	
0	-78	480	-835	
0	-54	524	-829	
0	-86	512	-807	
0	-102	543	-801	
0	-81	534	-816	
0	-65	507	-841	
0	-58	471	-840	
0	-43	523	-836	
0	-61	513	-829	
0	-72	488	-827	
0	-78	466	-852	
0	-79	482	-857	
0	-51	484	-836	
0	-56	479	-850	
0	-104	474	-861	
51	129	381	-972	
0	82	529	-833	
0	-5	496	-845	
0	75	480	-865	
0	29	453	-847	
0	12	463	-856	
0	41	467	-867	
0	34	459	-860	
0	33	443	-866	
0	53	454	-856	
0	50	463	-864	
0	51	462	-862	
0	25	443	-863	
0	46	471	-844	
0	-21	443	-836	
0	36	480	-827	
0	18	491	-853	
0	-30	459	-853	
0	68	498	-839	
0	3	475	-859	
0	0	451	-839	
0	43	510	-834	
0	24	491	-827	
0	16	478	-851	
0	8	487	-844	
0	4	468	-850	
0	29	482	-854	
0	37	462	-842	
0	31	444	-856	
0	18	467	-875	
0	45	450	-860	
0	45	459	-850	
0	4	449	-880	
0	14	471	-854	
0	-9	447	-845	
0	-137	314	-922	
0	-121	513	-850	
0	-55	516	-813	
135	-173	52	-1121	
0	-185	283	-859	
96	-348	455	-935	
0	-461	-60	-883	
139	-189	434	-1036	
0	145	430	-859	
0	2	372	-777	
94	-264	486	-944	
0	-286	569	-769	
0	-295	624	-696	
45	-353	689	-703	
0	-172	685	-680	
37	-94	756	-705	
0	-89	625	-739	
0	-110	663	-738	
69	-231	674	-798	
122	-360	644	-846	
0	175	535	-672	
0	-700	153	-617	
131	-457	704	-759	
83	-594	365	-829	
0	-532	397	-701	
0	-442	535	-707	
0	-463	518	-630	
13	-492	705	-537	
0	-297	623	-552	
0	-305	679	-629	
16	-287	706	-673	
5	-374	661	-659	
0	-248	733	-491	
0	-293	764	-534	
6	-292	781	-564	
0	-279	757	-573	
0	-402	679	-604	
218	-607	783	-709	
0	-460	566	-649	
0	-435	531	-685	
10	-495	521	-711	
0	-433	530	-706	
0	-380	550	-711	
0	-356	535	-698	
0	-348	556	-724	
0	-314	591	-715	
0	-347	561	-735	
0	-303	500	-731	
26	-365	579	-765	
0	-336	497	-784	
0	-327	552	-724	
0	-387	530	-724	
0	-360	538	-706	
0	-343	567	-718	
0	-338	540	-746	
0	-340	546	-743	
0	-295	573	-719	
0	-321	525	-761	
0	-319	534	-763	
0	-335	527	-763	
0	-321	540	-761	
0	-303	544	-769	
0	-287	529	-775	
0	-279	512	-781	
0	-212	623	-739	
1	-295	563	-774	
0	-255	571	-687	
0	-259	584	-768	
0	-230	586	-731	
0	-251	556	-759	
0	-352	565	-742	
0	-333	580	-716	
0	-268	531	-733	
0	-270	554	-770	
0	-308	445	-809	
0	-269	494	-813	
0	-224	531	-815	
0	-258	492	-800	
0	-245	514	-767	
0	-247	535	-764	
15	-297	509	-827	
0	-302	569	-731	
7	-310	549	-786	
0	-334	388	-852	
0	-370	294	-858	
0	-343	371	-844	
1	-288	512	-811	
2	-343	442	-832	
0	-374	328	-850	
19	-383	487	-810	
0	-358	437	-774	
0	-413	397	-767	
0	-408	458	-689	
0	-506	439	-735	
2	-511	403	-762	
0	-497	383	-767	
0	-482	348	-767	
0	-484	413	-762	
1	-474	456	-755	
0	-449	441	-772	
0	-444	445	-764	
0	-401	451	-736	
0	-378	431	-819	
0	-318	435	-790	
0	-282	464	-820	
0	-228	432	-848	
1	-217	485	-849	
0	-146	568	-766	
0	-170	519	-827	
0	-155	513	-825	
0	-156	502	-830	
0	-175	503	-821	
0	-189	516	-820	
0	-187	493	-822	
0	-190	485	-818	
0	-184	492	-830	
0	-176	512	-811	
0	-181	508	-816	
0	-246	508	-798	
0	-281	522	-786	
0	-298	511	-780	
0	-306	500	-800	
0	-286	512	-786	
0	-293	505	-791	
0	-270	528	-787	
0	-272	530	-783	
0	-276	534	-769	
85	-295	711	-765	
31	-479	238	-882	
41	-173	714	-738	
0	-251	669	-695	
0	-373	593	-681	
0	-315	611	-696	
27	-281	754	-639	
28	-410	671	-663	
0	-371	469	-752	
34	-595	459	-711	
0	-523	535	-663	
0	-471	519	-678	
0	-504	533	-646	
0	-550	494	-647	
0	-524	514	-660	
0	-504	534	-661	
0	-518	523	-653	
0	-527	509	-658	
0	-371	432	-748	
52	-365	598	-786	
49	-394	505	-831	
10	-331	437	-849	
0	-175	530	-740	
76	-207	491	-935	
50	-125	434	-948	
0	-349	400	-814	
6	-446	403	-807	
0	-90	286	-744	
0	110	473	-790	
58	147	495	-924	
110	-27	457	-1012	
0	30	274	-901	
19	-264	345	-922	
0	-184	334	-868	
0	-227	336	-851	
0	-229	353	-904	
0	-240	351	-880	
0	-215	374	-881	
0	-183	348	-870	
8	-299	314	-910	
0	-335	364	-825	
0	-197	423	-876	
0	-264	458	-834	
30	-395	386	-870	
0	-329	399	-832	
33	-272	479	-875	
0	-284	388	-802	
19	-365	562	-768	
10	-457	481	-762	
0	-379	478	-774	
0	-405	491	-715	
0	-393	544	-686	
0	-466	522	-679	
0	-420	550	-701	
0	-412	520	-688	
0	-466	582	-662	
0	-423	577	-688	
0	-421	512	-710	
0	-444	572	-686	
0	-413	582	-676	
0	-425	544	-692	
0	-423	572	-666	
328	-645	829	-814	
1722	-1998	-303	-1825	
135	-610	306	-907	
0	-567	262	-766	
0	-564	214	-796	
5	-541	267	-804	
4	-539	275	-802	
0	-513	262	-790	
0	-519	261	-800	
0	-520	264	-799	
0	-521	269	-796	
0	-531	262	-796	
0	-517	275	-811	
13	-486	320	-830	
0	-367	347	-843	
0	-262	399	-854	
0	-235	461	-831	
19	-225	400	-910	
0	-203	484	-829	
0	-197	528	-795	
0	-213	484	-826	
0	-229	457	-840	
16	-242	486	-859	
0	-182	486	-811	
1	-142	502	-855	
0	-245	343	-828	
0	-196	323	-916	
6	-258	315	-920	
2	-232	400	-889	
0	-257	357	-883	
0	-179	365	-890	
4	-187	333	-929	
0	-183	380	-899	
0	-212	358	-901	
0	-220	355	-875	
0	-204	357	-905	
0	-173	365	-898	
0	-160	353	-898	
0	-167	333	-901	
0	-164	344	-899	
0	-154	335	-904	
0	-158	369	-909	
0	-135	312	-916	
0	-154	331	-919	
0	-145	333	-895	
0	-150	335	-898	
0	-136	337	-905	
0	-133	338	-908	
0	-133	352	-906	
0	-135	343	-904	
0	-140	344	-904	
0	-148	347	-905	
0	-142	346	-904	
0	-142	345	-901	
0	-149	348	-900	
0	-149	342	-893	
0	-152	346	-902	
0	-146	344	-907	
0	-155	349	-897	
0	-151	347	-895	
0	-149	341	-900	
0	-151	346	-902	
0	-152	345	-900	
0	-150	352	-899	
0	-152	347	-901	
0	-152	349	-899	
0	-150	350	-901	
0	-153	350	-896	
0	-151	349	-894	
0	-152	353	-900	
0	-154	348	-897	
0	-151	351	-900	
0	-155	349	-900	
0	-155	348	-899	
0	-152	348	-899	
0	-152	347	-899	
0	-154	351	-898	
0	-152	350	-899	
0	-153	350	-894	
0	-152	353	-893	
0	-173	340	-895	
0	-171	354	-891	
0	-156	346	-898	
0	-160	348	-895	
0	-192	403	-854	
0	-133	306	-897	
0	-174	348	-896	
0	-168	372	-860	
0	-178	374	-882	
0	-180	391	-864	
0	-197	339	-879	
7	-213	364	-915	
0	-242	336	-905	
0	-233	320	-841	
0	-238	295	-885	
0	-251	309	-885	
11	-337	316	-900	
0	-156	355	-884	
0	-170	348	-892	
0	-239	340	-880	
0	-286	327	-886	
0	-210	301	-926	
0	-156	333	-880	
0	-213	317	-881	
0	-221	391	-880	
15	-187	346	-936	
0	-220	287	-917	
13	-197	340	-934	
0	-242	271	-919	
0	-146	329	-918	
2	-220	377	-903	
0	-183	313	-896	
0	-177	307	-928	
0	-199	280	-914	
0	-235	343	-885	
0	-168	368	-906	
0	-98	330	-932	
0	-168	423	-834	
0	-165	230	-931	
3	-183	331	-929	
0	-151	310	-885	
0	-140	358	-836	
19	-155	299	-962	
0	-163	217	-917	
71	-164	289	-1019	
0	-68	277	-958	
0	-198	283	-891	
26	-80	384	-949	
0	-123	239	-913	
0	-158	310	-925	
42	-122	363	-970	
0	-146	280	-911	
0	-170	314	-921	
0	-36	359	-932	
0	-110	296	-939	
0	-55	251	-948	
0	-22	311	-937	
0	-40	287	-909	
0	-43	285	-894	
26	35	337	-969	
0	-44	277	-932	
0	-59	275	-935	
0	-22	294	-941	
0	-52	295	-928	
0	-56	290	-924	
0	-39	286	-930	
0	-66	288	-924	
0	-78	294	-925	
0	-70	293	-932	
0	-67	286	-925	
0	-76	295	-928	
0	-74	292	-928	
0	-62	297	-927	
0	-59	294	-920	
0	-70	300	-919	
0	-59	303	-922	
0	-70	290	-933	
0	-68	299	-926	
0	-62	297	-920	
0	-75	291	-928	
0	-68	302	-931	
0	-60	299	-928	
0	-65	300	-924	
0	-78	281	-936	
0	-57	296	-920	
0	-61	312	-923	
0	-64	278	-933	
0	-57	293	-925	
0	-59	270	-930	
0	-68	306	-946	
0	-29	269	-929	
0	-137	301	-937	
0	-95	305	-913	
0	-89	301	-931	
0	-66	296	-921	
0	-95	327	-919	
0	-154	326	-873	
0	-183	223	-889	
0	-23	386	-899	
0	15	375	-884	
0	24	389	-893	
0	95	380	-885	
0	53	399	-895	
0	65	407	-884	
0	110	402	-870	
0	140	415	-842	
0	180	420	-843	
0	167	445	-842	
0	163	429	-854	
0	157	438	-853	
0	172	436	-848	
0	173	437	-849	
0	168	438	-851	
0	156	446	-857	
0	168	442	-861	
0	138	430	-859	
0	112	423	-860	
0	95	425	-871	
0	100	419	-867	
0	106	412	-871	
0	99	422	-873	
0	101	417	-870	
0	94	414	-871	
0	91	409	-871	
0	90	410	-876	
0	84	417	-876	
0	90	413	-878	
0	90	408	-876	
0	84	413	-877	
0	86	411	-877	
0	85	414	-875	
0	91	407	-877	
